"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene"
1.06532090391757,2.97914447415874,10.0106836479161,3.38944119933345e-21,6.11685301211819e-19,37.4177209227991,"FCGR1C"
0.565236681950957,9.10239234563695,10.0065964388231,3.50323414885098e-21,6.26473808564069e-19,37.3853236888402,"DOCK6"
1.23776162900868,2.510184059435,9.99565969585276,3.82672212608671e-21,6.78157215695961e-19,37.298672355179,"C17orf60"
1.10459832689106,4.61071507457523,9.99376833474457,3.88559839715681e-21,6.82442911343497e-19,37.2836929009377,"BST1"
0.875155029834706,5.78161624403583,9.97099064053803,4.66936326243668e-21,8.12841103853025e-19,37.1034277062589,"LRRC33"
0.969563658849735,8.36025658534345,9.96853220381689,4.76282094488078e-21,8.21837287778507e-19,37.0839860295479,"SLCO2B1"
1.31815642545777,6.61393651761379,9.94844119532909,5.59955212102681e-21,9.57815563241029e-19,36.9252107198932,"COL5A3"
1.74936257665999,4.18263472131298,9.92895034139138,6.55033567872317e-21,1.11079011324279e-18,36.7713614524222,"LEFTY2"
1.53809195396657,2.36486203011812,9.90297835915368,8.07050079699252e-21,1.3568788134841e-18,36.5666352000249,"ADAMTS16"
0.86419573581356,12.7987415882876,9.90156537985309,8.1625810233676e-21,1.36072992636156e-18,36.5555065130701,"VIM"
0.982825484469451,10.1652787866096,9.88133779162493,9.60097459418718e-21,1.58706530455677e-18,36.3962978793515,"LAPTM5"
1.0779764881228,9.73684802215613,9.87066361955798,1.04587036623994e-20,1.71444299785882e-18,36.3123619530827,"PCOLCE"
1.62387557986011,7.45277577105263,9.86473375056378,1.0967628068005e-20,1.7830100142622e-18,36.265756304003,"ASPN"
0.586637532189956,9.48858493451086,9.85928202927493,1.14571675470949e-20,1.84732740015495e-18,36.2229235578071,"ENTPD1"
